dag_id,num_A_fi_gj,num_A_fj_gi,num_X_fi,num_X_fj,num_2D_arrays,num_1D_arrays,par_i,par_j,problem_size,num_nodes,num_edges,avg_degree,num_roots,num_leaves,depth,num_true_deps,num_anti_deps,num_output_deps,density
8647,14,0,10,3,14,13,1,0,1024,9,18,4.0,1,1,6,6,6,6,0.25
8648,10,0,9,2,10,11,1,0,1024,7,14,4.0,1,1,5,6,3,5,0.3333333333333333
8649,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,6,3,4,7,0.3333333333333333
8650,15,0,8,4,15,12,1,0,1024,9,18,4.0,3,1,7,5,8,5,0.25
8651,9,0,10,2,9,12,1,0,1024,7,14,4.0,2,1,6,4,6,4,0.3333333333333333
8652,9,0,11,4,9,15,1,0,1024,8,16,4.0,2,2,6,6,5,5,0.2857142857142857
8653,13,0,9,2,13,11,1,0,1024,8,16,4.0,1,1,7,4,7,5,0.2857142857142857
8654,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,3,4,5,0.4
8655,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,5,5,4,3,0.4
8656,8,0,10,3,8,13,1,0,1024,7,14,4.0,2,1,6,4,2,8,0.3333333333333333
8657,20,0,5,5,20,10,1,0,1024,10,20,4.0,3,1,7,5,10,5,0.2222222222222222
8658,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,6,3,5,4,0.4
8659,9,0,9,3,9,12,1,0,1024,7,14,4.0,2,2,5,5,4,5,0.3333333333333333
8660,9,0,15,6,9,21,1,0,1024,10,20,4.0,2,1,8,5,10,5,0.2222222222222222
8661,13,0,6,5,13,11,1,0,1024,8,16,4.0,2,1,5,5,5,6,0.2857142857142857
8662,17,0,10,3,17,13,1,0,1024,10,20,4.0,2,1,7,8,5,7,0.2222222222222222
8663,12,0,9,3,12,12,1,0,1024,8,16,4.0,1,1,6,6,5,5,0.2857142857142857
8664,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,6,4,5,3,0.4
8665,11,0,13,6,11,19,1,0,1024,10,20,4.0,3,1,6,8,6,6,0.2222222222222222
8666,15,0,10,2,15,12,1,0,1024,9,18,4.0,2,1,7,5,8,5,0.25
8667,11,0,7,6,11,13,1,0,1024,8,16,4.0,2,1,5,6,7,3,0.2857142857142857
8668,14,0,4,6,14,10,1,0,1024,8,16,4.0,3,1,6,3,5,8,0.2857142857142857
8669,15,0,10,5,15,15,1,0,1024,10,20,4.0,3,1,5,7,5,8,0.2222222222222222
8670,14,0,11,5,14,16,1,0,1024,10,20,4.0,2,1,6,8,2,10,0.2222222222222222
8671,12,0,8,4,12,12,1,0,1024,8,16,4.0,1,1,7,6,3,7,0.2857142857142857
8672,10,0,15,2,10,17,1,0,1024,9,18,4.0,2,1,6,4,8,6,0.25
8673,11,0,9,1,11,10,1,0,1024,7,14,4.0,1,1,7,7,5,2,0.3333333333333333
8674,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,6,4,6,4,0.3333333333333333
8675,13,0,7,4,13,11,1,0,1024,8,16,4.0,2,1,6,7,1,8,0.2857142857142857
8676,16,0,7,1,16,8,1,0,1024,8,16,4.0,1,1,8,5,5,6,0.2857142857142857
8677,16,0,9,5,16,14,1,0,1024,10,20,4.0,2,1,8,8,5,7,0.2222222222222222
8678,11,0,9,7,11,16,1,0,1024,9,18,4.0,3,1,6,6,8,4,0.25
8679,12,0,7,5,12,12,1,0,1024,8,16,4.0,1,1,7,5,7,4,0.2857142857142857
8680,10,0,8,9,10,17,1,0,1024,9,18,4.0,2,1,6,6,4,8,0.25
8681,19,0,3,5,19,8,1,0,1024,9,18,4.0,2,2,8,3,8,7,0.25
8682,13,0,9,8,13,17,1,0,1024,10,20,4.0,3,1,6,5,7,8,0.2222222222222222
8683,16,0,9,5,16,14,1,0,1024,10,20,4.0,2,1,7,6,9,5,0.2222222222222222
8684,13,0,12,2,13,14,1,0,1024,9,18,4.0,2,1,7,5,6,7,0.25
8685,10,0,7,4,10,11,1,0,1024,7,14,4.0,3,1,4,3,4,7,0.3333333333333333
8686,18,0,8,4,18,12,1,0,1024,10,20,4.0,3,1,6,3,8,9,0.2222222222222222
8687,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,6,3,7,4,0.3333333333333333
8688,11,0,11,5,11,16,1,0,1024,9,18,4.0,2,1,6,8,4,6,0.25
8689,13,0,5,3,13,8,1,0,1024,7,14,4.0,1,2,6,7,5,2,0.3333333333333333
8690,13,0,8,6,13,14,1,0,1024,9,18,4.0,1,1,6,9,4,5,0.25
8691,15,0,6,6,15,12,1,0,1024,9,18,4.0,2,1,7,4,11,3,0.25
8692,9,0,5,4,9,9,1,0,1024,6,12,4.0,3,1,4,2,5,5,0.4
8693,10,0,6,5,10,11,1,0,1024,7,14,4.0,1,1,5,7,2,5,0.3333333333333333
8694,11,0,7,3,11,10,1,0,1024,7,14,4.0,2,1,5,9,2,3,0.3333333333333333
8695,11,0,9,1,11,10,1,0,1024,7,14,4.0,1,1,6,7,3,4,0.3333333333333333
8696,11,0,19,0,11,19,1,0,1024,10,20,4.0,2,2,7,6,4,10,0.2222222222222222
8697,5,0,7,6,5,13,1,0,1024,6,12,4.0,2,1,5,3,3,6,0.4
8698,23,0,5,2,23,7,1,0,1024,10,20,4.0,4,2,7,7,5,8,0.2222222222222222
8699,16,0,6,5,16,11,1,0,1024,9,18,4.0,2,1,6,9,5,4,0.25
8700,11,0,11,5,11,16,1,0,1024,9,18,4.0,2,1,7,4,8,6,0.25
8701,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,2,6,4,6,6,0.2857142857142857
8702,12,0,13,2,12,15,1,0,1024,9,18,4.0,2,1,8,6,5,7,0.25
8703,5,0,7,6,5,13,1,0,1024,6,12,4.0,1,1,6,5,1,6,0.4
8704,10,0,10,4,10,14,1,0,1024,8,16,4.0,2,1,7,5,4,7,0.2857142857142857
8705,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,1,6,8,3,3,0.3333333333333333
8706,17,0,8,2,17,10,1,0,1024,9,18,4.0,2,2,7,6,7,5,0.25
8707,12,0,5,4,12,9,1,0,1024,7,14,4.0,1,1,7,4,6,4,0.3333333333333333
8708,13,0,7,4,13,11,1,0,1024,8,16,4.0,2,1,5,6,5,5,0.2857142857142857
8709,13,0,10,7,13,17,1,0,1024,10,20,4.0,2,1,9,5,8,7,0.2222222222222222
8710,10,0,7,1,10,8,1,0,1024,6,12,4.0,1,1,6,3,6,3,0.4
8711,8,0,7,6,8,13,1,0,1024,7,14,4.0,1,1,6,5,4,5,0.3333333333333333
8712,12,0,7,2,12,9,1,0,1024,7,14,4.0,1,1,7,7,3,4,0.3333333333333333
8713,12,0,10,2,12,12,1,0,1024,8,16,4.0,3,1,6,5,6,5,0.2857142857142857
8714,9,0,13,5,9,18,1,0,1024,9,18,4.0,3,1,4,4,9,5,0.25
8715,8,0,12,1,8,13,1,0,1024,7,14,4.0,2,1,6,6,2,6,0.3333333333333333
8716,9,0,4,5,9,9,1,0,1024,6,12,4.0,2,1,5,5,3,4,0.4
8717,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,5,7,2,5,0.3333333333333333
8718,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,5,4,4,8,0.2857142857142857
8719,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,7,5,0,0.4
8720,16,0,10,4,16,14,1,0,1024,10,20,4.0,4,1,6,11,2,7,0.2222222222222222
8721,11,0,9,7,11,16,1,0,1024,9,18,4.0,3,2,5,8,7,3,0.25
8722,16,0,10,4,16,14,1,0,1024,10,20,4.0,2,2,7,4,5,11,0.2222222222222222
8723,15,0,8,4,15,12,1,0,1024,9,18,4.0,3,2,6,5,7,6,0.25
8724,8,0,9,4,8,13,1,0,1024,7,14,4.0,2,1,5,1,5,8,0.3333333333333333
8725,8,0,9,1,8,10,1,0,1024,6,12,4.0,1,1,5,5,4,3,0.4
8726,10,0,11,6,10,17,1,0,1024,9,18,4.0,2,2,5,7,7,4,0.25
8727,12,0,7,5,12,12,1,0,1024,8,16,4.0,1,1,6,4,9,3,0.2857142857142857
8728,8,0,9,1,8,10,1,0,1024,6,12,4.0,1,1,5,3,8,1,0.4
8729,10,0,7,1,10,8,1,0,1024,6,12,4.0,1,1,6,2,7,3,0.4
8730,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,6,7,1,4,0.4
8731,14,0,9,4,14,13,1,0,1024,9,18,4.0,3,2,5,5,8,5,0.25
8732,7,0,5,6,7,11,1,0,1024,6,12,4.0,1,1,6,5,3,4,0.4
8733,16,0,5,3,16,8,1,0,1024,8,16,4.0,2,1,6,10,4,2,0.2857142857142857
8734,9,0,10,5,9,15,1,0,1024,8,16,4.0,1,1,6,4,6,6,0.2857142857142857
8735,13,0,12,2,13,14,1,0,1024,9,18,4.0,2,2,5,6,9,3,0.25
8736,9,0,12,3,9,15,1,0,1024,8,16,4.0,3,1,6,9,4,3,0.2857142857142857
8737,13,0,10,4,13,14,1,0,1024,9,18,4.0,2,1,7,6,2,10,0.25
8738,16,0,11,3,16,14,1,0,1024,10,20,4.0,2,1,5,7,7,6,0.2222222222222222
8739,12,0,12,3,12,15,1,0,1024,9,18,4.0,2,1,5,5,3,10,0.25
8740,17,0,9,4,17,13,1,0,1024,10,20,4.0,4,1,6,10,3,7,0.2222222222222222
8741,8,0,6,4,8,10,1,0,1024,6,12,4.0,1,1,5,3,4,5,0.4
8742,21,0,4,5,21,9,1,0,1024,10,20,4.0,3,1,8,6,7,7,0.2222222222222222
8743,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,7,6,3,5,0.3333333333333333
8744,14,0,3,4,14,7,1,0,1024,7,14,4.0,2,2,5,3,4,7,0.3333333333333333
8745,9,0,15,3,9,18,1,0,1024,9,18,4.0,2,2,4,7,5,6,0.25
8746,7,0,9,2,7,11,1,0,1024,6,12,4.0,1,1,6,1,7,4,0.4
8747,9,0,4,5,9,9,1,0,1024,6,12,4.0,1,1,5,7,3,2,0.4
8748,15,0,13,2,15,15,1,0,1024,10,20,4.0,2,2,5,9,4,7,0.2222222222222222
8749,11,0,4,3,11,7,1,0,1024,6,12,4.0,1,1,5,4,3,5,0.4
8750,13,0,13,4,13,17,1,0,1024,10,20,4.0,2,1,7,5,5,10,0.2222222222222222
8751,18,0,8,4,18,12,1,0,1024,10,20,4.0,2,1,7,9,5,6,0.2222222222222222
8752,9,0,9,6,9,15,1,0,1024,8,16,4.0,2,1,5,9,2,5,0.2857142857142857
8753,15,0,3,3,15,6,1,0,1024,7,14,4.0,2,1,5,4,9,1,0.3333333333333333
8754,11,0,6,4,11,10,1,0,1024,7,14,4.0,1,2,5,8,3,3,0.3333333333333333
8755,9,0,6,9,9,15,1,0,1024,8,16,4.0,2,1,5,6,4,6,0.2857142857142857
8756,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,5,5,2,5,0.4
8757,7,0,9,2,7,11,1,0,1024,6,12,4.0,2,1,5,6,1,5,0.4
8758,14,0,9,4,14,13,1,0,1024,9,18,4.0,3,1,6,6,5,7,0.25
8759,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,6,3,4,5,0.4
8760,11,0,8,8,11,16,1,0,1024,9,18,4.0,2,1,6,5,3,10,0.25
8761,10,0,10,4,10,14,1,0,1024,8,16,4.0,3,1,5,7,3,6,0.2857142857142857
8762,7,0,9,2,7,11,1,0,1024,6,12,4.0,3,1,4,6,5,1,0.4
8763,13,0,2,3,13,5,1,0,1024,6,12,4.0,2,1,4,4,2,6,0.4
8764,9,0,7,2,9,9,1,0,1024,6,12,4.0,1,1,6,3,5,4,0.4
8765,15,0,8,7,15,15,1,0,1024,10,20,4.0,1,1,7,8,5,7,0.2222222222222222
8766,11,0,5,2,11,7,1,0,1024,6,12,4.0,2,1,5,5,4,3,0.4
8767,8,0,11,5,8,16,1,0,1024,8,16,4.0,2,1,6,7,4,5,0.2857142857142857
8768,11,0,8,2,11,10,1,0,1024,7,14,4.0,2,1,6,4,5,5,0.3333333333333333
8769,17,0,6,7,17,13,1,0,1024,10,20,4.0,2,2,5,6,9,5,0.2222222222222222
8770,15,0,11,4,15,15,1,0,1024,10,20,4.0,2,1,6,5,8,7,0.2222222222222222
8771,8,0,6,4,8,10,1,0,1024,6,12,4.0,2,1,5,3,5,4,0.4
8772,12,0,9,3,12,12,1,0,1024,8,16,4.0,1,1,7,5,7,4,0.2857142857142857
8773,14,0,9,7,14,16,1,0,1024,10,20,4.0,2,2,7,7,8,5,0.2222222222222222
8774,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,7,4,4,8,0.2857142857142857
8775,16,0,7,4,16,11,1,0,1024,9,18,4.0,1,2,6,5,4,9,0.25
8776,12,0,9,6,12,15,1,0,1024,9,18,4.0,1,1,8,10,3,5,0.25
8777,13,0,6,2,13,8,1,0,1024,7,14,4.0,3,1,5,4,3,7,0.3333333333333333
8778,15,0,10,2,15,12,1,0,1024,9,18,4.0,3,2,5,7,6,5,0.25
8779,13,0,6,5,13,11,1,0,1024,8,16,4.0,2,1,6,6,5,5,0.2857142857142857
8780,16,0,7,4,16,11,1,0,1024,9,18,4.0,3,1,7,4,5,9,0.25
8781,11,0,8,2,11,10,1,0,1024,7,14,4.0,1,1,5,4,4,6,0.3333333333333333
8782,11,0,7,3,11,10,1,0,1024,7,14,4.0,2,1,6,7,2,5,0.3333333333333333
8783,13,0,11,3,13,14,1,0,1024,9,18,4.0,1,1,7,8,4,6,0.25
8784,10,0,9,5,10,14,1,0,1024,8,16,4.0,2,1,6,5,5,6,0.2857142857142857
8785,10,0,10,1,10,11,1,0,1024,7,14,4.0,3,1,5,5,6,3,0.3333333333333333
8786,15,0,6,6,15,12,1,0,1024,9,18,4.0,3,1,5,5,7,6,0.25
8787,17,0,7,6,17,13,1,0,1024,10,20,4.0,4,1,5,8,6,6,0.2222222222222222
8788,9,0,7,2,9,9,1,0,1024,6,12,4.0,2,1,5,4,2,6,0.4
8789,12,0,3,6,12,9,1,0,1024,7,14,4.0,2,1,5,4,4,6,0.3333333333333333
8790,16,0,8,6,16,14,1,0,1024,10,20,4.0,4,1,5,10,7,3,0.2222222222222222
8791,9,0,6,6,9,12,1,0,1024,7,14,4.0,2,1,5,5,6,3,0.3333333333333333
8792,18,0,4,8,18,12,1,0,1024,10,20,4.0,2,1,8,5,7,8,0.2222222222222222
8793,10,0,9,8,10,17,1,0,1024,9,18,4.0,4,1,6,3,9,6,0.25
8794,10,0,12,5,10,17,1,0,1024,9,18,4.0,3,1,6,3,7,8,0.25
8795,16,0,11,3,16,14,1,0,1024,10,20,4.0,4,2,6,7,6,7,0.2222222222222222
8796,13,0,10,4,13,14,1,0,1024,9,18,4.0,3,1,6,7,8,3,0.25
8797,11,0,8,5,11,13,1,0,1024,8,16,4.0,1,2,6,5,8,3,0.2857142857142857
8798,15,0,9,6,15,15,1,0,1024,10,20,4.0,3,1,5,5,8,7,0.2222222222222222
8799,8,0,12,4,8,16,1,0,1024,8,16,4.0,2,1,7,7,6,3,0.2857142857142857
8800,7,0,8,6,7,14,1,0,1024,7,14,4.0,1,2,5,5,8,1,0.3333333333333333
8801,10,0,7,7,10,14,1,0,1024,8,16,4.0,2,1,7,2,3,11,0.2857142857142857
8802,14,0,11,2,14,13,1,0,1024,9,18,4.0,2,1,7,5,7,6,0.25
8803,16,0,4,4,16,8,1,0,1024,8,16,4.0,2,1,6,3,8,5,0.2857142857142857
8804,15,0,9,6,15,15,1,0,1024,10,20,4.0,2,2,7,5,8,7,0.2222222222222222
8805,12,0,10,5,12,15,1,0,1024,9,18,4.0,2,1,6,5,5,8,0.25
8806,10,0,5,6,10,11,1,0,1024,7,14,4.0,2,1,5,6,5,3,0.3333333333333333
8807,9,0,7,5,9,12,1,0,1024,7,14,4.0,2,1,6,4,4,6,0.3333333333333333
8808,9,0,8,1,9,9,1,0,1024,6,12,4.0,2,1,5,5,2,5,0.4
8809,12,0,9,3,12,12,1,0,1024,8,16,4.0,1,1,5,7,4,5,0.2857142857142857
8810,12,0,5,7,12,12,1,0,1024,8,16,4.0,1,1,6,5,4,7,0.2857142857142857
8811,6,0,8,4,6,12,1,0,1024,6,12,4.0,1,1,5,5,3,4,0.4
8812,12,0,8,4,12,12,1,0,1024,8,16,4.0,1,1,7,6,7,3,0.2857142857142857
8813,16,0,9,5,16,14,1,0,1024,10,20,4.0,4,1,7,9,8,3,0.2222222222222222
8814,13,0,9,2,13,11,1,0,1024,8,16,4.0,2,1,5,5,4,7,0.2857142857142857
8815,8,0,5,5,8,10,1,0,1024,6,12,4.0,2,1,5,2,5,5,0.4
8816,15,0,10,5,15,15,1,0,1024,10,20,4.0,2,1,6,6,7,7,0.2222222222222222
8817,13,0,11,3,13,14,1,0,1024,9,18,4.0,3,1,6,6,9,3,0.25
8818,8,0,9,1,8,10,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
8819,15,0,9,3,15,12,1,0,1024,9,18,4.0,2,1,8,5,5,8,0.25
8820,12,0,9,6,12,15,1,0,1024,9,18,4.0,3,1,5,6,4,8,0.25
8821,14,0,10,3,14,13,1,0,1024,9,18,4.0,2,1,8,10,5,3,0.25
8822,10,0,8,6,10,14,1,0,1024,8,16,4.0,2,1,6,4,6,6,0.2857142857142857
8823,14,0,8,5,14,13,1,0,1024,9,18,4.0,2,1,7,5,8,5,0.25
8824,16,0,7,1,16,8,1,0,1024,8,16,4.0,1,1,7,9,5,2,0.2857142857142857
8825,11,0,5,5,11,10,1,0,1024,7,14,4.0,2,1,6,5,4,5,0.3333333333333333
8826,13,0,9,2,13,11,1,0,1024,8,16,4.0,3,1,5,2,9,5,0.2857142857142857
8827,9,0,13,2,9,15,1,0,1024,8,16,4.0,1,1,6,7,2,7,0.2857142857142857
8828,15,0,6,6,15,12,1,0,1024,9,18,4.0,3,2,5,8,5,5,0.25
8829,14,0,11,2,14,13,1,0,1024,9,18,4.0,3,1,5,6,7,5,0.25
8830,16,0,9,5,16,14,1,0,1024,10,20,4.0,4,1,7,7,8,5,0.2222222222222222
8831,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,5,1,8,3,0.4
8832,13,0,12,5,13,17,1,0,1024,10,20,4.0,2,1,7,6,9,5,0.2222222222222222
8833,15,0,6,3,15,9,1,0,1024,8,16,4.0,2,1,6,5,3,8,0.2857142857142857
8834,11,0,6,4,11,10,1,0,1024,7,14,4.0,2,1,5,4,5,5,0.3333333333333333
8835,12,0,10,8,12,18,1,0,1024,10,20,4.0,2,1,6,10,6,4,0.2222222222222222
8836,8,0,10,6,8,16,1,0,1024,8,16,4.0,2,1,7,6,4,6,0.2857142857142857
8837,11,0,4,3,11,7,1,0,1024,6,12,4.0,1,1,6,0,7,5,0.4
8838,8,0,8,2,8,10,1,0,1024,6,12,4.0,1,1,6,3,3,6,0.4
8839,9,0,5,4,9,9,1,0,1024,6,12,4.0,1,1,6,2,4,6,0.4
8840,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,6,0,3,9,0.4
8841,11,0,11,5,11,16,1,0,1024,9,18,4.0,3,1,6,5,8,5,0.25
8842,17,0,6,4,17,10,1,0,1024,9,18,4.0,2,1,6,6,5,7,0.25
8843,12,0,10,5,12,15,1,0,1024,9,18,4.0,2,2,6,10,4,4,0.25
8844,11,0,8,8,11,16,1,0,1024,9,18,4.0,2,1,8,4,10,4,0.25
8845,15,0,9,3,15,12,1,0,1024,9,18,4.0,3,1,7,8,5,5,0.25
8846,8,0,5,5,8,10,1,0,1024,6,12,4.0,1,1,6,5,6,1,0.4
8847,12,0,9,3,12,12,1,0,1024,8,16,4.0,1,2,5,5,7,4,0.2857142857142857
8848,11,0,7,3,11,10,1,0,1024,7,14,4.0,2,1,6,3,6,5,0.3333333333333333
8849,16,0,8,3,16,11,1,0,1024,9,18,4.0,3,2,6,7,9,2,0.25
8850,10,0,6,8,10,14,1,0,1024,8,16,4.0,2,1,7,5,6,5,0.2857142857142857
8851,11,0,2,5,11,7,1,0,1024,6,12,4.0,1,1,6,3,4,5,0.4
8852,11,0,10,9,11,19,1,0,1024,10,20,4.0,3,1,7,8,7,5,0.2222222222222222
8853,10,0,4,4,10,8,1,0,1024,6,12,4.0,2,1,5,5,1,6,0.4
8854,11,0,5,2,11,7,1,0,1024,6,12,4.0,1,1,6,7,3,2,0.4
8855,16,0,10,1,16,11,1,0,1024,9,18,4.0,3,1,7,4,11,3,0.25
8856,14,0,10,3,14,13,1,0,1024,9,18,4.0,2,1,7,7,5,6,0.25
8857,7,0,7,7,7,14,1,0,1024,7,14,4.0,2,1,5,7,3,4,0.3333333333333333
8858,11,0,11,8,11,19,1,0,1024,10,20,4.0,3,2,6,7,4,9,0.2222222222222222
8859,8,0,8,5,8,13,1,0,1024,7,14,4.0,1,1,5,6,2,6,0.3333333333333333
8860,14,0,6,4,14,10,1,0,1024,8,16,4.0,2,1,5,10,3,3,0.2857142857142857
8861,16,0,5,3,16,8,1,0,1024,8,16,4.0,2,1,5,6,7,3,0.2857142857142857
8862,10,0,10,4,10,14,1,0,1024,8,16,4.0,2,1,5,6,4,6,0.2857142857142857
8863,11,0,5,8,11,13,1,0,1024,8,16,4.0,2,1,6,4,4,8,0.2857142857142857
8864,12,0,11,7,12,18,1,0,1024,10,20,4.0,2,2,7,7,4,9,0.2222222222222222
8865,15,0,10,5,15,15,1,0,1024,10,20,4.0,4,1,5,8,6,6,0.2222222222222222
8866,16,0,9,2,16,11,1,0,1024,9,18,4.0,2,2,5,6,4,8,0.25
8867,15,0,10,5,15,15,1,0,1024,10,20,4.0,4,1,7,12,4,4,0.2222222222222222
8868,14,0,6,4,14,10,1,0,1024,8,16,4.0,2,1,6,5,2,9,0.2857142857142857
8869,10,0,12,5,10,17,1,0,1024,9,18,4.0,3,2,6,7,4,7,0.25
8870,12,0,8,1,12,9,1,0,1024,7,14,4.0,1,1,7,4,5,5,0.3333333333333333
8871,14,0,9,1,14,10,1,0,1024,8,16,4.0,3,1,5,7,3,6,0.2857142857142857
8872,15,0,9,3,15,12,1,0,1024,9,18,4.0,3,1,5,8,4,6,0.25
8873,9,0,7,2,9,9,1,0,1024,6,12,4.0,1,1,6,4,5,3,0.4
8874,12,0,4,5,12,9,1,0,1024,7,14,4.0,2,1,5,5,4,5,0.3333333333333333
8875,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,6,3,6,5,0.3333333333333333
8876,15,0,8,7,15,15,1,0,1024,10,20,4.0,2,2,7,4,8,8,0.2222222222222222
8877,14,0,12,1,14,13,1,0,1024,9,18,4.0,3,1,6,6,7,5,0.25
8878,15,0,9,3,15,12,1,0,1024,9,18,4.0,2,1,7,7,6,5,0.25
8879,10,0,11,3,10,14,1,0,1024,8,16,4.0,2,1,5,7,5,4,0.2857142857142857
8880,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,6,7,2,3,0.4
8881,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,1,5,6,1,7,0.3333333333333333
8882,12,0,9,3,12,12,1,0,1024,8,16,4.0,2,1,6,3,6,7,0.2857142857142857
8883,14,0,8,5,14,13,1,0,1024,9,18,4.0,2,1,5,2,9,7,0.25
8884,13,0,10,1,13,11,1,0,1024,8,16,4.0,1,1,7,4,6,6,0.2857142857142857
8885,16,0,7,4,16,11,1,0,1024,9,18,4.0,1,1,6,7,5,6,0.25
8886,11,0,11,5,11,16,1,0,1024,9,18,4.0,2,1,5,6,5,7,0.25
8887,10,0,11,0,10,11,1,0,1024,7,14,4.0,2,1,5,5,5,4,0.3333333333333333
8888,19,0,10,1,19,11,1,0,1024,10,20,4.0,4,1,5,8,7,5,0.2222222222222222
8889,10,0,10,7,10,17,1,0,1024,9,18,4.0,1,1,9,7,4,7,0.25
8890,14,0,6,1,14,7,1,0,1024,7,14,4.0,2,1,6,5,5,4,0.3333333333333333
8891,11,0,9,4,11,13,1,0,1024,8,16,4.0,1,1,6,6,6,4,0.2857142857142857
8892,13,0,10,1,13,11,1,0,1024,8,16,4.0,2,1,6,5,7,4,0.2857142857142857
8893,15,0,9,3,15,12,1,0,1024,9,18,4.0,2,1,6,3,2,13,0.25
8894,15,0,7,2,15,9,1,0,1024,8,16,4.0,2,1,7,4,5,7,0.2857142857142857
8895,13,0,12,5,13,17,1,0,1024,10,20,4.0,3,1,7,10,7,3,0.2222222222222222
8896,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,6,6,5,5,0.2857142857142857
8897,13,0,7,1,13,8,1,0,1024,7,14,4.0,1,1,6,2,5,7,0.3333333333333333
8898,14,0,5,2,14,7,1,0,1024,7,14,4.0,2,1,5,5,6,3,0.3333333333333333
8899,11,0,8,2,11,10,1,0,1024,7,14,4.0,1,1,7,6,5,3,0.3333333333333333
8900,8,0,8,2,8,10,1,0,1024,6,12,4.0,1,1,6,3,5,4,0.4
8901,9,0,10,5,9,15,1,0,1024,8,16,4.0,2,1,5,7,6,3,0.2857142857142857
8902,14,0,11,2,14,13,1,0,1024,9,18,4.0,2,1,6,5,6,7,0.25
8903,3,0,11,7,3,18,1,0,1024,7,14,4.0,1,1,5,5,5,4,0.3333333333333333
8904,17,0,9,4,17,13,1,0,1024,10,20,4.0,3,1,6,9,5,6,0.2222222222222222
8905,6,0,8,4,6,12,1,0,1024,6,12,4.0,2,1,5,7,2,3,0.4
8906,11,0,5,5,11,10,1,0,1024,7,14,4.0,2,1,5,1,4,9,0.3333333333333333
8907,12,0,11,4,12,15,1,0,1024,9,18,4.0,3,1,4,7,9,2,0.25
8908,17,0,9,4,17,13,1,0,1024,10,20,4.0,2,2,6,3,11,6,0.2222222222222222
8909,8,0,10,6,8,16,1,0,1024,8,16,4.0,3,2,5,4,5,7,0.2857142857142857
8910,14,0,6,4,14,10,1,0,1024,8,16,4.0,3,1,6,6,3,7,0.2857142857142857
8911,8,0,16,6,8,22,1,0,1024,10,20,4.0,3,1,7,3,5,12,0.2222222222222222
8912,12,0,10,2,12,12,1,0,1024,8,16,4.0,2,1,7,7,7,2,0.2857142857142857
8913,6,0,9,6,6,15,1,0,1024,7,14,4.0,1,1,6,4,6,4,0.3333333333333333
8914,17,0,6,7,17,13,1,0,1024,10,20,4.0,4,1,5,5,6,9,0.2222222222222222
8915,12,0,5,4,12,9,1,0,1024,7,14,4.0,2,1,5,5,3,6,0.3333333333333333
8916,17,0,10,3,17,13,1,0,1024,10,20,4.0,3,2,7,5,7,8,0.2222222222222222
8917,10,0,9,2,10,11,1,0,1024,7,14,4.0,1,1,6,2,6,6,0.3333333333333333
8918,17,0,7,3,17,10,1,0,1024,9,18,4.0,2,1,6,7,3,8,0.25
8919,11,0,4,6,11,10,1,0,1024,7,14,4.0,2,1,5,7,3,4,0.3333333333333333
8920,14,0,12,4,14,16,1,0,1024,10,20,4.0,2,1,7,7,8,5,0.2222222222222222
8921,15,0,8,4,15,12,1,0,1024,9,18,4.0,3,1,6,5,8,5,0.25
8922,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,6,7,3,6,0.2857142857142857
8923,11,0,7,0,11,7,1,0,1024,6,12,4.0,1,1,5,3,5,4,0.4
8924,14,0,8,2,14,10,1,0,1024,8,16,4.0,1,1,6,7,5,4,0.2857142857142857
8925,11,0,5,8,11,13,1,0,1024,8,16,4.0,2,1,6,3,9,4,0.2857142857142857
8926,13,0,6,2,13,8,1,0,1024,7,14,4.0,1,1,7,2,5,7,0.3333333333333333
8927,13,0,9,5,13,14,1,0,1024,9,18,4.0,3,1,6,9,5,4,0.25
8928,14,0,6,1,14,7,1,0,1024,7,14,4.0,2,1,5,3,5,6,0.3333333333333333
8929,12,0,7,2,12,9,1,0,1024,7,14,4.0,2,1,5,4,8,2,0.3333333333333333
